Begin,END,xmin,ymin,xmax,ymax,Xdiff,Ydiff,EPslewrmax,Epslewfmax,Epslewrmin,Epslewfmin,Epcapfmax,Epcapfmin,Epcaprmax,Epcaprmin,Spslewfmax,Spslewfmin,Spslewrmin,Spslewrmax,arrival max,arrival min,skew,GBA,PBA
irow_weights_reg_2__7_/QN,m_mFW_reg_14__18_/D,317.376,510.48,654.336,1212.48,336.96,702,35.4,38.1,10.6,11.3,0.429,0.381,0.429,0.383,188,185.6,239.6,242.5,50.419,61.619,-11.2,1435.1,1047.119
irow_weights_reg_0__367_/QN,m_mFW_reg_12__738_/D,274.824,669.24,558.864,1346.4,284.04,677.16,32.6,35.5,11.6,12.1,0.429,0.381,0.429,0.383,160.2,159,204.4,206.2,59.019,45.519,13.5,1466.2,1033.219
irow_weights_reg_2__202_/QN,m_mFW_reg_17__409_/D,191.448,456.48,247.176,1226.52,55.728,770.04,42,46.3,15.4,16,0.429,0.381,0.429,0.383,121.2,119.6,152,154.2,43.319,55.119,-11.8,1456.5,1034.319
irow_weights_reg_0__72_/QN,m_mFW_reg_9__149_/D,48.024,307.44,601.416,751.32,553.392,443.88,35.8,38.4,9.9,10.6,0.429,0.381,0.429,0.383,109.7,108.6,137.8,139,55.619,38.219,17.4,1470.8,1018.519
irow_weights_reg_0__233_/QN,m_mFW_reg_12__468_/D,273.744,257.76,528.624,1131.48,254.88,873.72,33.7,36.5,18.5,14.6,0.429,0.381,0.429,0.383,10.7,10.2,9.6,10.2,46.319,38.619,7.7,1469.6,1025.419
irow_weights_reg_0__437_/QN,m_mFW_reg_6__876_/D,22.536,670.32,58.392,1042.92,35.856,372.6,35.3,38.8,15.4,13.4,0.429,0.381,0.429,0.383,158.7,157.7,203.4,204.7,45.619,57.219,-11.6,1479.2,1043.019
irow_weights_reg_0__262_/QN,m_mFW_reg_15__529_/D,83.88,486.72,112.824,1277.28,28.944,790.56,32.3,35.3,9.8,10.4,0.429,0.381,0.429,0.383,174.3,172.6,222.3,224.4,53.419,60.519,-7.1,1466.9,1037.419
irow_weights_reg_1__186_/QN,m_mFW_reg_13__379_/D,85.824,283.68,534.888,1096.92,449.064,813.24,31.4,34.2,16.4,16.9,0.429,0.381,0.429,0.383,128.7,124.9,160.1,165.5,56.319,44.419,11.9,1449.8,1027.719
irow_weights_reg_0__72_/QN,m_mFW_reg_12__146_/D,48.024,307.44,632.952,1158.48,584.928,851.04,31.5,34.7,15.4,13.1,0.429,0.381,0.429,0.383,109.7,108.6,137.8,139,55.619,53.819,1.8,1463.2,1042.819
irow_weights_reg_1__162_/QN,m_mFW_reg_13__328_/D,161.424,284.76,563.616,1126.08,402.192,841.32,28.8,31.4,11.9,12.9,0.429,0.381,0.429,0.383,119.9,117.5,150.6,153.6,56.019,38.519,17.5,1441.6,1024.919
irow_weights_reg_2__147_/QN,m_mFW_reg_17__298_/D,183.672,413.28,210.888,1153.08,27.216,739.8,35.5,39.1,10.4,11.1,0.429,0.381,0.429,0.383,120.6,118.9,151,153.1,46.119,50.619,-4.5,1470.6,1033.319
irow_weights_reg_0__267_/QN,m_mFW_reg_9__539_/D,55.584,446.76,390.168,970.56,334.584,523.8,34.8,32.3,10.6,11.5,0.429,0.381,0.429,0.383,105.1,103.4,130.8,133,55.419,24.619,30.8,1459.8,1001.019
irow_weights_reg_2__442_/QN,m_mFW_reg_8__886_/D,45.216,617.4,67.464,1000.8,22.248,383.4,37.7,40.6,13.2,12.4,0.429,0.381,0.429,0.383,148.8,147.7,190.2,191.6,50.719,59.619,-8.9,1487.8,1027.519
irow_weights_reg_0__4_/QN,m_mFW_reg_3__9_/D,25.128,447.84,34.848,445.68,9.72,-2.16,33.7,36.5,9.1,9.7,0.429,0.381,0.429,0.383,101.7,101.1,128.6,129.3,55.019,54.819,0.2,1460.6,1036.319
irow_weights_reg_2__22_/QN,m_mFW_reg_14__47_/D,45.432,406.8,664.704,1150.92,619.272,744.12,35.3,37.8,10.1,10.2,0.429,0.381,0.429,0.383,161.2,159.2,205.2,207.6,53.419,54.719,-1.3,1449.5,1026.919
irow_weights_reg_1__65_/QN,m_mFW_reg_13__139_/D,146.088,262.08,391.248,1419.84,245.16,1157.76,32.5,35.1,9.8,10.4,0.429,0.381,0.429,0.383,120.5,119.7,152.9,153.9,54.919,46.019,8.9,1464,1035.019
irow_weights_reg_0__12_/QN,m_mFW_reg_9__27_/D,30.096,480.24,709.632,911.16,679.536,430.92,35.9,38.8,12.2,11.9,0.429,0.381,0.429,0.383,167.5,164.9,212.7,216.1,52.919,23.219,29.7,1460.4,999.719
irow_weights_reg_0__147_/QN,m_mFW_reg_12__299_/D,189.072,305.28,404.856,1136.88,215.784,831.6,36,39.4,11.3,12.2,0.429,0.381,0.429,0.383,123.7,122.2,156,157.8,44.219,39.119,5.1,1469.3,1010.919
irow_weights_reg_1__126_/QN,m_mFW_reg_16__259_/D,77.184,282.6,255.6,1298.88,178.416,1016.28,42.5,47,19.7,15.8,0.429,0.381,0.429,0.383,21,20.3,21.3,22.2,57.319,31.519,25.8,1473.8,1005.219
irow_weights_reg_0__0_/QN,m_mFW_reg_12__9_/D,7.416,334.44,707.256,1213.56,699.84,879.12,31.3,34.3,11.1,12,0.429,0.381,0.429,0.383,57.2,55.3,66.3,68.8,52.819,49.819,3,1467.6,1028.419
irow_weights_reg_2__137_/QN,m_mFW_reg_17__277_/D,189.288,412.2,203.544,1125,14.256,712.8,33.7,36.2,11.4,11.8,0.429,0.381,0.429,0.383,126.7,125.8,161,162.4,46.319,55.819,-9.5,1481.8,1029.819
irow_weights_reg_1__47_/QN,m_mFW_reg_16__99_/D,256.896,568.8,271.584,1357.2,14.688,788.4,32.9,36.2,9.7,10.3,0.429,0.381,0.429,0.383,138.6,137,174.9,177.1,62.119,37.919,24.2,1462.4,1012.419
irow_weights_reg_2__347_/QN,m_mFW_reg_11__698_/D,219.096,686.52,498.384,834.48,279.288,147.96,43.6,45.1,20.7,16.5,0.429,0.381,0.429,0.383,134,132.1,169.4,171.5,52.919,35.119,17.8,1458.1,1020.519
irow_weights_reg_0__407_/QN,m_mFW_reg_15__817_/D,108.504,601.2,135.288,1378.8,26.784,777.6,33.3,36.6,10,10.3,0.429,0.381,0.429,0.383,146.4,145.1,185.6,187.1,58.219,49.119,9.1,1484.2,1021.819
irow_weights_reg_1__316_/QN,m_mFW_reg_16__638_/D,14.976,337.68,322.56,1302.12,307.584,964.44,28.9,30.8,10.4,11.1,0.429,0.381,0.429,0.383,131,130.4,168.5,169,53.419,28.219,25.2,1449.1,989.619
irow_weights_reg_0__447_/QN,m_mFW_reg_12__899_/D,17.568,644.4,679.392,1237.32,661.824,592.92,32.8,35.4,10.5,11.1,0.429,0.381,0.429,0.383,181.8,179.8,231.9,234.3,56.419,54.719,1.7,1460.7,1031.819
irow_weights_reg_1__427_/QN,m_mFW_reg_16__856_/D,25.344,703.8,59.904,1409.04,34.56,705.24,38.3,42.4,10.5,10.6,0.429,0.381,0.429,0.383,189,188.2,242.7,243.6,42.119,54.019,-11.9,1476.1,1019.519
irow_weights_reg_0__362_/QN,m_mFW_reg_12__727_/D,158.832,653.04,550.44,1444.68,391.608,791.64,41.7,46.9,12.1,11.4,0.429,0.381,0.429,0.383,130.5,128.7,165.1,167.5,59.219,41.819,17.4,1465,1013.719
irow_weights_reg_0__247_/QN,m_mFW_reg_12__498_/D,75.456,441.36,571.176,1228.68,495.72,787.32,34.2,37.6,12.4,12.8,0.429,0.381,0.429,0.383,132,129.5,166.7,169.8,53.919,54.119,-0.2,1461.7,1037.019
irow_weights_reg_1__92_/QN,m_mFW_reg_13__187_/D,83.016,340.92,626.688,1159.56,543.672,818.64,31.4,34.7,9.3,9.4,0.429,0.381,0.429,0.383,148.1,146.6,187.5,189.2,56.119,56.619,-0.5,1465.7,1030.419
irow_weights_reg_1__42_/QN,m_mFW_reg_13__88_/D,312.624,390.6,641.16,1256.76,328.536,866.16,31.8,33.9,13.3,13.8,0.429,0.381,0.429,0.383,126.9,124.5,158.8,162.4,51.019,43.019,8,1455.3,1021.319
irow_weights_reg_2__47_/QN,m_mFW_reg_14__99_/D,251.496,565.56,503.352,1321.56,251.856,756,34.1,37.3,9.7,10.2,0.429,0.381,0.429,0.383,136.9,135.1,172.6,174.7,62.019,44.619,17.4,1466.2,1021.019
irow_weights_reg_2__162_/QN,m_mFW_reg_14__327_/D,152.352,421.92,475.704,1089.36,323.352,667.44,34.8,38.3,14.9,12.7,0.429,0.381,0.429,0.383,113.1,112.3,142.5,143.4,52.319,40.819,11.5,1467.8,1015.519
irow_weights_reg_1__273_/QN,m_mFW_reg_13__549_/D,9.144,321.48,382.176,1296.72,373.032,975.24,29.5,32.4,9.8,10.4,0.429,0.381,0.429,0.383,11.1,10.6,10,10.6,51.319,49.219,2.1,1465.9,1025.819
m_mFW_reg_10__132_/QN,FW_reg_3__1__8_/D,387.576,1069.92,634.248,874.44,246.672,-195.48,37.2,37.9,29.7,24.8,0.426,0.377,0.426,0.381,24.1,22,23.4,26,50.719,22.119,28.6,1434.819,977.919
irow_weights_reg_1__4_/QN,m_mFW_reg_7__7_/D,25.344,467.28,42.624,849.6,17.28,382.32,34,37.4,9.6,9.8,0.429,0.381,0.429,0.383,177.4,176,227.1,229,52.219,59.419,-7.2,1469.2,1037.619
irow_weights_reg_1__262_/QN,m_mFW_reg_16__528_/D,77.832,498.6,112.176,1306.44,34.344,807.84,34.4,37.6,9.5,10.1,0.429,0.381,0.429,0.383,179.3,177.3,228.5,231,56.819,63.119,-6.3,1458.1,1046.119
Z_reg_2__0__1_/QN,Z_reg_2__0__17_/D,695.376,831.24,844.632,834.48,149.256,3.24,66.3,54.8,32.1,22.8,0.426,0.377,0.426,0.381,12.4,11.7,11.7,12.6,27.119,31.219,-4.1,1448.7,1004.919
m_mFW_reg_1__391_/QN,m_mZ_reg_13__1_/D,431.64,308.52,686.088,785.88,254.448,477.36,33,35.9,12.5,12.1,0.429,0.381,0.429,0.383,24.8,22.7,24.3,26.9,47.019,26.119,20.9,1466.3,971.819
irow_weights_reg_2__247_/QN,m_mFW_reg_11__499_/D,83.016,460.8,495.576,874.44,412.56,413.64,29.2,32,15,14.2,0.429,0.381,0.429,0.383,121.7,120,153.2,155.3,53.619,37.419,16.2,1442.3,1015.819
irow_weights_reg_0__32_/QN,m_mFW_reg_12__69_/D,340.488,399.24,619.344,1208.16,278.856,808.92,35.5,38.6,10.1,10.9,0.429,0.381,0.429,0.383,162.8,161.1,207.6,209.6,48.919,69.419,-20.5,1472.1,1046.119
irow_weights_reg_1__62_/QN,m_mFW_reg_13__128_/D,83.016,306.36,558.864,1117.44,475.848,811.08,29,31.7,9.1,9.7,0.429,0.381,0.429,0.383,168.6,167.4,216.1,217.4,55.219,38.619,16.6,1452.8,1003.519
m_mFW_reg_4__871_/QN,FW_reg_1__1__8_/D,37.656,653.04,264.024,470.52,226.368,-182.52,46.9,42.4,34.5,28.5,0.426,0.377,0.426,0.381,30.6,28.6,31.7,34.3,58.719,51.919,6.8,1456.8,1002.819
irow_weights_reg_2__202_/QN,m_mFW_reg_14__409_/D,191.448,456.48,397.296,1222.2,205.848,765.72,34.1,35.4,12.6,13.7,0.429,0.381,0.429,0.383,121.2,119.6,152,154.2,43.319,40.219,3.1,1473.5,1016.619
irow_weights_reg_2__202_/QN,m_mFW_reg_17__408_/D,191.448,456.48,233.784,1212.48,42.336,756,41.3,45.6,10.5,11.1,0.429,0.381,0.429,0.383,121.2,119.6,152,154.2,43.319,53.319,-10,1441.9,1036.619
irow_weights_reg_1__362_/QN,m_mFW_reg_16__725_/D,153.864,649.8,186.48,1471.68,32.616,821.88,36.3,40.5,9.5,9.5,0.429,0.381,0.429,0.383,149.5,147,190,193.3,51.819,64.719,-12.9,1462.7,1029.519
irow_weights_reg_1__347_/QN,m_mFW_reg_13__698_/D,219.312,697.32,541.152,1382.04,321.84,684.72,38.2,43,10,10.4,0.429,0.381,0.429,0.383,139.4,137.6,176.3,178.5,52.819,42.919,9.9,1442.8,1023.519
irow_weights_reg_2__12_/QN,m_mFW_reg_2__28_/D,14.976,511.56,679.176,553.68,664.2,42.12,31.7,35,9.5,10.1,0.429,0.381,0.429,0.383,152.7,151.6,195.7,197.1,62.919,36.319,26.6,1450.1,1016.119
m_mFW_reg_5__180_/QN,m_mZ_reg_5__22_/D,120.816,353.88,694.728,739.44,573.912,385.56,30.3,32.9,12.8,12.2,0.429,0.381,0.429,0.383,24.3,22.2,23.6,26.2,49.519,29.019,20.5,1464.3,997.119
irow_weights_reg_1__47_/QN,m_mFW_reg_13__97_/D,256.896,568.8,513.504,1328.04,256.608,759.24,32.9,35.8,10.2,10.4,0.429,0.381,0.429,0.383,138.6,137,174.9,177.1,62.119,29.219,32.9,1453.9,997.019
irow_weights_reg_1__452_/QN,m_mFW_reg_10__906_/D,52.992,566.64,701.856,972.72,648.864,406.08,40.3,45.6,10,10.1,0.429,0.381,0.429,0.383,102.5,101.7,128.9,129.8,65.119,3.319,61.8,1447.3,980.919
irow_weights_reg_1__54_/QN,m_mFW_reg_7__109_/D,106.344,279.36,150.192,730.8,43.848,451.44,32.9,35.3,16,17.2,0.429,0.381,0.429,0.383,180.7,179.3,231.5,233.2,51.819,43.719,8.1,1458.4,1022.919
Z_reg_2__2__1_/QN,Z_reg_2__2__17_/D,703.368,847.44,845.064,861.48,141.696,14.04,67.7,55.4,32.6,23.1,0.426,0.377,0.426,0.381,12.9,12.2,12.3,13.1,28.819,21.119,7.7,1459.4,994.019
irow_weights_reg_1__362_/QN,m_mFW_reg_7__727_/D,153.864,649.8,216.72,1039.68,62.856,389.88,30.3,33.2,11.3,10.7,0.429,0.381,0.429,0.383,149.5,147,190,193.3,51.819,50.119,1.7,1457.2,1026.119
irow_weights_reg_1__447_/QN,m_mFW_reg_13__899_/D,16.92,645.48,669.456,1301.04,652.536,655.56,35.1,37.8,15,16.5,0.429,0.381,0.429,0.383,179.7,177,228.3,231.4,56.519,57.419,-0.9,1446.2,1033.319
irow_weights_reg_2__167_/QN,m_mFW_reg_14__337_/D,324.936,430.56,498.384,1096.92,173.448,666.36,38.7,41.8,11,11.4,0.429,0.381,0.429,0.383,170,168.3,216.8,218.8,51.619,41.319,10.3,1466.3,1010.119
irow_weights_reg_0__82_/QN,m_mFW_reg_9__168_/D,30.744,320.4,617.184,753.48,586.44,433.08,37,39.6,10.5,11.1,0.429,0.381,0.429,0.383,164.3,163.1,210,211.6,54.119,36.919,17.2,1465,1017.619
irow_weights_reg_0__407_/QN,m_mFW_reg_9__818_/D,108.504,601.2,596.664,968.4,488.16,367.2,46.1,51.3,11.9,12.6,0.429,0.381,0.429,0.383,146.4,145.1,185.6,187.1,58.219,25.819,32.4,1461.5,1004.019
irow_weights_reg_1__325_/QN,m_mFW_reg_13__659_/D,8.496,347.4,510.696,1305.36,502.2,957.96,31.2,33.7,10,10.7,0.429,0.381,0.429,0.383,87.4,86.7,108.1,109,52.319,54.219,-1.9,1458.8,1039.319
irow_weights_reg_2__65_/QN,m_mFW_reg_14__134_/D,70.704,499.68,413.28,1439.28,342.576,939.6,36.8,41.1,10.3,10.1,0.429,0.381,0.429,0.383,84,83.2,103.3,104.3,59.819,50.819,9,1436.1,1022.319
irow_weights_reg_0__392_/QN,m_mFW_reg_15__787_/D,48.024,708.12,87.552,1397.16,39.528,689.04,33.7,36.2,13.4,11.9,0.429,0.381,0.429,0.383,111.1,110.1,140.7,141.8,46.919,54.419,-7.5,1458.6,1027.619
irow_weights_reg_1__162_/QN,m_mFW_reg_13__329_/D,161.424,284.76,580.896,1115.28,419.472,830.52,33.2,36.2,13.8,15.2,0.429,0.381,0.429,0.383,119.9,117.5,150.6,153.6,56.019,37.019,19,1473.6,1012.519
irow_weights_reg_1__357_/QN,m_mFW_reg_16__719_/D,249.552,647.64,255.816,1413.36,6.264,765.72,40.5,45.8,10.7,11.4,0.429,0.381,0.429,0.383,123.8,122.1,155.5,157.9,59.919,36.619,23.3,1466.7,1008.919
irow_weights_reg_1__388_/QN,m_mFW_reg_16__778_/D,7.416,352.8,352.584,1315.08,345.168,962.28,31.3,33.4,10.3,11,0.429,0.381,0.429,0.383,11.4,10.9,10.3,10.9,52.819,35.319,17.5,1465.4,1013.519
irow_weights_reg_2__147_/QN,m_mFW_reg_14__299_/D,183.672,413.28,404.856,1159.56,221.184,746.28,36.3,38.8,13.5,14.7,0.429,0.381,0.429,0.383,120.6,118.9,151,153.1,46.119,53.719,-7.6,1486.5,1026.619
irow_weights_reg_0__342_/QN,m_mFW_reg_12__687_/D,249.552,689.76,451.08,1449,201.528,759.24,41.1,46.3,12.5,11.6,0.429,0.381,0.429,0.383,173,171.3,221.4,223.3,52.819,47.519,5.3,1457.6,1019.419
m_mFW_reg_5__180_/QN,m_mZ_reg_17__22_/D,120.816,353.88,672.264,723.24,551.448,369.36,41.3,45,13.5,13,0.429,0.381,0.429,0.383,24.3,22.2,23.6,26.2,49.519,30.419,19.1,1458.8,995.419
irow_weights_reg_1__282_/QN,m_mFW_reg_16__569_/D,100.944,529.92,140.688,1349.64,39.744,819.72,26.6,28.5,9.9,10.5,0.429,0.381,0.429,0.383,173.3,171.3,221,223.3,54.719,44.119,10.6,1488.3,1020.019
irow_weights_reg_1__58_/QN,m_mFW_reg_13__119_/D,158.832,258.84,495.576,1439.28,336.744,1180.44,31.6,33.6,9.7,9.9,0.429,0.381,0.429,0.383,11.3,10.8,10.3,10.9,54.719,41.719,13,1440.2,1016.919
irow_weights_reg_1__402_/QN,m_mFW_reg_16__808_/D,75.888,697.32,103.104,1404.72,27.216,707.4,34,36.5,9.5,10,0.429,0.381,0.429,0.383,174.2,173.3,223.6,224.5,63.819,55.819,8,1450.4,1018.619
irow_weights_reg_1__476_/QN,m_mFW_reg_10__955_/D,10.224,381.96,722.592,938.16,712.368,556.2,34,36.7,11.8,11.1,0.429,0.381,0.429,0.383,68.4,67.2,82,83.6,53.119,27.219,25.9,1457.2,998.419
irow_weights_reg_0__407_/QN,m_mFW_reg_12__817_/D,108.504,601.2,616.752,1356.12,508.248,754.92,29.5,31.9,10,10.3,0.429,0.381,0.429,0.383,146.4,145.1,185.6,187.1,58.219,40.819,17.4,1475.4,1013.719
irow_weights_reg_0__187_/QN,m_mFW_reg_15__378_/D,287.352,267.48,269.208,1113.12,-18.144,845.64,36.7,40.3,10,10.6,0.429,0.381,0.429,0.383,159.2,157.5,203.7,205.9,45.319,51.619,-6.3,1462.6,1030.419
irow_weights_reg_1__328_/QN,m_mFW_reg_10__658_/D,15.84,347.4,558.864,1007.28,543.024,659.88,33.4,36.6,11.7,12.2,0.429,0.381,0.429,0.383,11.6,11.1,10.7,11.2,52.12,47.719,4.401,1464.2,1032.719
irow_weights_reg_2__247_/QN,m_mFW_reg_11__498_/D,83.016,460.8,495.792,890.64,412.776,429.84,30.4,33.1,10.1,10.6,0.429,0.381,0.429,0.383,121.7,120,153.2,155.3,53.619,36.119,17.5,1440.219,1020.919
irow_weights_reg_1__92_/QN,m_mFW_reg_10__188_/D,83.016,340.92,603.144,797.76,520.128,456.84,32.5,34.7,10,10.7,0.429,0.381,0.429,0.383,148.1,146.6,187.5,189.2,56.119,48.119,8,1452.1,1031.119
irow_weights_reg_0__147_/QN,m_mFW_reg_15__298_/D,189.072,305.28,226.224,1147.68,37.152,842.4,35.9,39.5,9.8,10.4,0.429,0.381,0.429,0.383,123.7,122.2,156,157.8,44.219,52.119,-7.9,1465,1029.819
irow_weights_reg_2__444_/QN,m_mFW_reg_14__887_/D,38.952,614.16,679.392,1268.64,640.44,654.48,32.3,35.7,9.8,9.7,0.429,0.381,0.429,0.383,154,152,195.6,198.1,49.519,45.919,3.6,1450.919,1019.819
irow_weights_reg_1__4_/QN,m_mFW_reg_16__5_/D,25.344,467.28,59.256,1201.68,33.912,734.4,32,34.4,12,11.4,0.429,0.381,0.429,0.383,177.4,176,227.1,229,52.219,52.719,-0.5,1454.6,1021.519
irow_weights_reg_0__123_/QN,m_mFW_reg_12__249_/D,242.64,245.88,654.552,1200.6,411.912,954.72,34,36.9,9.9,10.6,0.429,0.381,0.429,0.383,10.7,10.5,9.9,10.2,46.619,61.019,-14.4,1469.1,1034.019
irow_weights_reg_1__427_/QN,m_mFW_reg_7__859_/D,25.344,703.8,66.816,1060.2,41.472,356.4,36.8,40.1,11,11.8,0.429,0.381,0.429,0.383,189,188.2,242.7,243.6,42.119,56.319,-14.2,1464.7,1029.119
irow_weights_reg_2__377_/QN,m_mFW_reg_17__756_/D,274.608,615.24,255.6,1401.48,-19.008,786.24,40.8,46.1,10.2,10.3,0.429,0.381,0.429,0.383,146.6,145.2,187.7,189.4,58.119,36.119,22,1460.4,1013.419
irow_weights_reg_2__307_/QN,m_mFW_reg_17__619_/D,311.976,499.68,299.016,1253.52,-12.96,753.84,27.9,29.1,11.1,11.8,0.429,0.381,0.429,0.383,113.2,111.6,141.4,143.5,52.919,30.819,22.1,1456.3,1003.219
irow_weights_reg_0__237_/QN,m_mFW_reg_12__475_/D,100.944,399.24,518.688,1190.88,417.744,791.64,36.8,40.6,11.6,10.8,0.429,0.381,0.429,0.383,127.2,124.8,159.7,163.3,51.419,65.819,-14.4,1460.3,1050.619
irow_weights_reg_2__316_/QN,m_mFW_reg_17__638_/D,7.416,492.12,321.912,1261.08,314.496,768.96,34.8,37.8,11,11.7,0.429,0.381,0.429,0.383,98.4,97.7,123.4,124.2,64.219,30.319,33.9,1464.2,989.219
irow_weights_reg_0__427_/QN,m_mFW_reg_12__859_/D,8.28,712.44,631.656,1369.08,623.376,656.64,30,32.5,10,10.6,0.429,0.381,0.429,0.383,155.2,153.9,197.3,198.9,50.519,42.419,8.1,1470.6,1016.319
irow_weights_reg_0__227_/QN,m_mFW_reg_12__458_/D,98.136,376.56,573.984,1187.64,475.848,811.08,30.8,33.2,13.2,14.3,0.429,0.381,0.429,0.383,143,140.4,181.4,184.7,47.619,54.719,-7.1,1480.3,1014.819
irow_weights_reg_1__452_/QN,m_mFW_reg_13__907_/D,52.992,566.64,702.504,1325.88,649.512,759.24,29.3,31.7,9.7,9.9,0.429,0.381,0.429,0.383,102.5,101.7,128.9,129.8,65.119,48.619,16.5,1468.9,1022.219
irow_weights_reg_2__202_/QN,m_mFW_reg_14__408_/D,191.448,456.48,392.112,1221.12,200.664,764.64,29.4,32,10.1,10.7,0.429,0.381,0.429,0.383,121.2,119.6,152,154.2,43.319,45.619,-2.3,1449.6,1027.219
irow_weights_reg_1__362_/QN,m_mFW_reg_13__724_/D,153.864,649.8,541.368,1441.44,387.504,791.64,33.8,35.9,10.6,10.8,0.429,0.381,0.429,0.383,149.5,147,190,193.3,51.819,41.619,10.2,1463.9,1008.919
irow_weights_reg_0__417_/QN,m_mFW_reg_12__838_/D,120.816,636.84,609.84,1403.64,489.024,766.8,31.6,34.1,9.8,10.3,0.429,0.381,0.429,0.383,169.9,167.7,216.4,218.9,54.719,49.819,4.9,1474.4,1028.819
irow_weights_reg_2__7_/QN,m_mFW_reg_11__17_/D,317.376,510.48,648.504,897.12,331.128,386.64,30.1,32.7,11.4,11,0.429,0.381,0.429,0.383,188,185.6,239.6,242.5,50.419,24.319,26.1,1474.4,997.019
irow_weights_reg_0__392_/QN,m_mFW_reg_6__788_/D,48.024,708.12,51.48,1075.32,3.456,367.2,37.4,42.4,9.1,9.6,0.429,0.381,0.429,0.383,111.1,110.1,140.7,141.8,46.919,51.619,-4.7,1466.9,1028.219
irow_weights_reg_1__427_/QN,m_mFW_reg_16__857_/D,25.344,703.8,64.656,1413.36,39.312,709.56,36.2,40.5,9.7,9.6,0.429,0.381,0.429,0.383,189,188.2,242.7,243.6,42.119,60.619,-18.5,1463.7,1030.119
irow_weights_reg_1__65_/QN,m_mFW_reg_16__136_/D,146.088,262.08,263.592,1457.64,117.504,1195.56,31.5,34.2,11.4,10.5,0.429,0.381,0.429,0.383,120.5,119.7,152.9,153.9,54.919,53.719,1.2,1471.3,1024.919
irow_weights_reg_0__347_/QN,m_mFW_reg_15__698_/D,219.096,696.24,246.312,1392.84,27.216,696.6,38.7,43.6,9.8,10.5,0.429,0.381,0.429,0.383,149.1,147.3,189.3,191.6,52.919,37.119,15.8,1478.2,1010.119
irow_weights_reg_1__82_/QN,m_mFW_reg_13__168_/D,25.344,333.36,616.536,1174.68,591.192,841.32,32.9,36,11.7,12.3,0.429,0.381,0.429,0.383,157.2,155.3,200.1,202.7,51.119,62.319,-11.2,1436.9,1046.519
irow_weights_reg_1__107_/QN,m_mFW_reg_16__216_/D,138.744,567.72,211.104,1374.48,72.36,806.76,32.3,35.1,13.8,12.5,0.429,0.381,0.429,0.383,164.8,163.1,209.7,211.9,62.719,64.019,-1.3,1461.4,1049.619
irow_weights_reg_1__325_/QN,m_mFW_reg_16__657_/D,8.496,347.4,261.216,1323.72,252.72,976.32,44,48.4,10.8,10.9,0.429,0.381,0.429,0.383,87.4,86.7,108.1,109,52.319,30.919,21.4,1469,1002.119
irow_weights_reg_1__230_/QN,m_mFW_reg_16__468_/D,114.552,320.4,299.664,1148.76,185.112,828.36,37.7,40.8,10.6,11.2,0.429,0.381,0.429,0.383,174,172.9,224.9,226.1,50.519,34.519,16,1470.8,1000.119
irow_weights_reg_2__394_/QN,m_mFW_reg_17__787_/D,53.64,716.76,87.336,1399.32,33.696,682.56,34.6,37.1,11,10.7,0.429,0.381,0.429,0.383,159.9,158.7,205.7,207.6,47.519,54.419,-6.9,1472.7,1026.019
m_mFW_reg_4__680_/QN,m_mZ_reg_7__22_/D,153.432,640.08,684.576,816.12,531.144,176.04,33.7,34.9,16.5,14.8,0.429,0.381,0.429,0.383,24.3,22.4,23.9,26.2,51.619,25.019,26.6,1461.8,987.219
m_mFW_reg_0__270_/QN,FW_reg_0__0__8_/D,395.568,324.72,618.264,477,222.696,152.28,34.1,29.2,22.8,18.4,0.426,0.377,0.426,0.381,25.8,23.7,25.5,28.1,55.319,42.619,12.7,1441.9,985.419
irow_weights_reg_2__72_/QN,m_mFW_reg_14__146_/D,61.416,394.92,611.136,1172.52,549.72,777.6,33.5,36.5,17.3,14.6,0.429,0.381,0.429,0.383,143.1,142,181.8,183.1,54.019,63.519,-9.5,1468.2,1029.819
irow_weights_reg_2__167_/QN,m_mFW_reg_17__336_/D,324.936,430.56,299.016,1087.2,-25.92,656.64,36.1,39.2,12,11.5,0.429,0.381,0.429,0.383,170,168.3,216.8,218.8,51.619,23.819,27.8,1423.8,1004.519
irow_weights_reg_0__337_/QN,m_mFW_reg_12__677_/D,234.432,594.72,513.504,1358.28,279.072,763.56,31.4,33.1,9.2,9.4,0.429,0.381,0.429,0.383,157.4,155.1,198.7,202,65.319,30.119,35.2,1433.5,995.419
m_mFW_reg_1__391_/QN,m_mZ_reg_1__1_/D,431.64,308.52,685.44,697.32,253.8,388.8,39,40.2,13.8,13.5,0.429,0.381,0.429,0.383,24.8,22.7,24.3,26.9,47.019,28.119,18.9,1480.4,969.019
irow_weights_reg_0__142_/QN,m_mFW_reg_9__286_/D,131.184,312.84,647.208,810.72,516.024,497.88,26.9,28.7,10.9,10.9,0.429,0.381,0.429,0.383,188.4,187.1,241.5,243.1,56.419,49.119,7.3,1450.9,1036.019
irow_weights_reg_0__417_/QN,m_mFW_reg_9__839_/D,120.816,636.84,608.976,991.08,488.16,354.24,34.4,36.8,10.7,11.5,0.429,0.381,0.429,0.383,169.9,167.7,216.4,218.9,54.719,17.319,37.4,1473.2,986.819
irow_weights_reg_1__118_/QN,m_mFW_reg_13__239_/D,91.656,272.88,451.728,1293.48,360.072,1020.6,28.1,30.5,13.1,14.2,0.429,0.381,0.429,0.383,9.9,9.6,8.9,9.2,54.019,52.319,1.7,1464.9,1024.119
